household_key,department_total,commodity_total,commodity_sub_total,quantity_average,quantity_min,quantity_max,sales_total,sales_min_item,sales_max_item,coupon_total,coupon_average_item,coupon_min_item,coupon_max_item,num_national,num_products,national_brand_percent,PAlive,AGE_DESC,MARITAL_STATUS_CODE,INCOME_DESC,HOMEOWNER_DESC,HH_COMP_DESC,HOUSEHOLD_SIZE_DESC,KID_CATEGORY_DESC,clv,cluster
2096,9,90,162,1.5685279187817258,0,8,1301.65,0,28.03,-343.75,-0.8724619289340102,-19.2,0,307,394,0.7791878172588832,0.7943880412584292,NA,NA,NA,NA,NA,NA,NA,59.77816504301779,4
2097,15,152,345,487.8336856941508,0,25561,8823.83,0,60,-1882.45,-1.3266032417195208,-20.11,0,712,1419,0.5017618040873855,2.6034221490934894e-4,35-44,A,15-24K,Homeowner,2 Adults Kids,5+,3+,86.53044173694046,2
2098,7,77,113,1.2455357142857142,0,5,682.46,0,13.98,-105,-0.46875,-9.29,0,182,224,0.8125,0.9875459925217345,NA,NA,NA,NA,NA,NA,NA,300.9570636067475,4
2099,11,64,82,293.4301675977654,1,20629,691.3,0.33,45,-81.17,-0.453463687150838,-5.9,0,134,179,0.7486033519553073,0.9983413541931988,NA,NA,NA,NA,NA,NA,NA,587.1372716548982,3
2100,13,117,286,16.663805436337626,0,11168,3185.31,0,28.91,-1299.02,-0.9291988555078684,-26.32,0,908,1398,0.6494992846924177,0.9998583674427616,65+,A,35-49K,Homeowner,2 Adults No Kids,2,None/Unknown,3110.0332740186473,1
2101,7,32,49,1.317829457364341,0,5,420.02,0,20.49,-59.92,-0.46449612403100776,-4.38,0,86,129,0.6666666666666666,0.9994572455839841,NA,NA,NA,NA,NA,NA,NA,394.490984472645,4
2102,15,138,300,1.2058536585365853,0,8,3619.76,0,44.99,-648.84,-0.6330146341463415,-15.52,0,892,1025,0.8702439024390244,1,55-64,A,175-199K,Homeowner,2 Adults No Kids,2,None/Unknown,3584.2721568627426,4
2103,10,58,88,1.148936170212766,1,5,361.01,0.39,7.92,-53.69,-0.38078014184397163,-8,0,94,141,0.6666666666666666,0.9995632515402831,NA,NA,NA,NA,NA,NA,NA,342.51154720673156,4
2104,11,71,106,90.55232558139535,0,10106,494.57,0,49.99,-123.37,-0.7172674418604651,-30,0,97,172,0.563953488372093,0.9757764336121229,NA,NA,NA,NA,NA,NA,NA,143.09475200786656,1
2105,10,104,175,9.99056603773585,0,3705,899.92,0,11.98,-180.47,-0.4256367924528302,-4.95,0,253,424,0.5966981132075472,0.9992454363124191,NA,NA,NA,NA,NA,NA,NA,828.5759244059147,4
2106,19,141,281,212.1509433962264,0,14716,2807.03,0,37.5,-239.1,-0.3759433962264151,-11.83,0,516,636,0.8113207547169812,1.5346669386411008e-5,NA,NA,NA,NA,NA,NA,NA,27.52032012440249,1
2107,14,127,266,1.3722563652326603,0,6,3409.06,0,29.01,-813.14,-0.7139069359086918,-12.45,0,822,1139,0.7216856892010536,0.9973793007077696,35-44,A,75-99K,Homeowner,2 Adults Kids,5+,3+,2674.6836803372476,4
2108,13,119,222,6.340175953079179,1,3357,1830.99,0.02,36.9,-509.24,-0.7466862170087977,-21.54,0,352,682,0.5161290322580645,0.9997378510433028,NA,NA,NA,NA,NA,NA,NA,1766.7246161573685,4
2109,9,91,174,1.32508073196986,1,9,2508.2400000000002,0,15.99,-496.24,-0.5341657696447794,-6.95,0,602,929,0.6480086114101185,0.9998486389335622,NA,NA,NA,NA,NA,NA,NA,2446.6171536111538,4
2110,22,212,667,87.19754977029096,0,15970,12470.03,0,44.06,-997.07,-0.3053813169984686,-15.98,0,2679,3265,0.82052067381317,0.9986193277983045,35-44,A,125-149K,Homeowner,2 Adults No Kids,2,None/Unknown,10849.776344566024,3
2111,13,112,207,186.41221374045801,0,19913,2590.37,0,58.11,-1966.07,-3.0016335877862597,-39,0,488,655,0.7450381679389313,0.9808072641244371,45-54,U,75-99K,Homeowner,2 Adults No Kids,2,None/Unknown,878.6344063878576,3
2112,17,161,399,46.87657142857143,0,21151,5116.15,0,45.03,-1767.15,-1.0098,-29.65,0,1295,1750,0.74,1,45-54,A,35-49K,Homeowner,2 Adults Kids,5+,3+,5065.991666666662,3
2113,16,129,239,19.425320056899004,0,4548,1599.08,0,31.49,-283.89,-0.40382645803698436,-8.76,0,545,703,0.7752489331436699,0.9960757044458612,NA,NA,NA,NA,NA,NA,NA,1137.1510601320142,4
2114,18,121,252,21.673192771084338,0,13464,3170.28,0,37.01,-497.42,-0.3745632530120482,-9.99,0,1156,1328,0.8704819277108434,0.9615511166642075,NA,NA,NA,NA,NA,NA,NA,647.9403873505311,1
2115,19,190,556,521.6975455265242,0,25955,14774.86,0,75,-1721.4,-0.4543151227236738,-11.99,0,2655,3789,0.7007125890736342,0.999999999999944,35-44,A,150-174K,Homeowner,2 Adults Kids,5+,3+,14630.008431290673,2
2116,21,206,628,117.64926435690556,0,18406,12228.09,0,50.01,-1996.34,-0.47373991457047937,-26.11,0,2971,4214,0.705030849549122,0.9997188872830898,35-44,A,75-99K,Homeowner,2 Adults Kids,5+,3+,11777.136481336762,3
2117,13,107,185,1.0626959247648904,0,5,1050.39,0,10.99,-302.57,-0.47424764890282134,-3.6900000000000004,0,366,638,0.5736677115987461,0.9996815639869466,NA,NA,NA,NA,NA,NA,NA,1007.9939028625627,4
2118,10,90,161,67.10249307479225,1,14006,1107.79,0,34.3,-259.7,-0.7193905817174515,-20.77,0,253,361,0.7008310249307479,0.9997932435233828,NA,NA,NA,NA,NA,NA,NA,1074.7090089182234,1
2119,12,110,247,158.09447236180904,0,20509,2295.16,0,45.8,-1093.77,-1.0992663316582916,-16.52,0,664,995,0.6673366834170854,0.9994343926860272,25-34,U,50-74K,Homeowner,Single Male,1,None/Unknown,2150.996496308356,3
2120,9,96,174,79.67396061269146,1,14328,1643.2,0.21,45.04,-224.81,-0.49192560175054706,-24.9,0,373,457,0.8161925601750547,0.9983736375364208,NA,NA,NA,NA,NA,NA,NA,1399.483459401395,1
2121,18,189,472,339.0165453342158,0,23285,5582.79,0,64,-832.17,-0.5507412309728656,-18.14,0,1057,1511,0.699536730641959,0.9999286097581437,55-64,B,35-49K,Homeowner,2 Adults No Kids,2,None/Unknown,5488.871577760419,2
2122,10,59,90,182.01898734177215,0,18209,441.84,0,36.4,-66.35,-0.4199367088607595,-5.94,0,130,158,0.8227848101265823,1,NA,NA,NA,NA,NA,NA,NA,437.5082352941172,3
2123,14,133,299,1.2511945392491468,0,6,4332.45,0,16.55,-901.69,-0.6154880546075086,-13.99,0,970,1465,0.6621160409556314,0.999932158086129,45-54,U,75-99K,Homeowner,2 Adults No Kids,2,None/Unknown,4261.067105244743,4
2124,18,169,383,430.8341650671785,0,27951,7859.41,0,53.61,-1165.06,-0.4472399232245681,-11.89,0,1506,2605,0.5781190019193858,1.0000000000000995,25-34,A,50-74K,Homeowner,2 Adults Kids,4,2,7782.356960861723,2
2125,17,131,296,428.88979963570125,0,18762,4833.29,0,53.45,-919.27,-0.8372222222222222,-15.16,0,777,1098,0.7076502732240437,1,NA,NA,NA,NA,NA,NA,NA,4785.904803921564,3
2126,16,174,415,47.00543847722638,0,19078,4713.85,0,45.63,-642.82,-0.4369952413324269,-17.6,0,1186,1471,0.8062542488103331,0.9971950407081346,NA,NA,NA,NA,NA,NA,NA,3645.178151623585,3
2127,13,82,151,170.75260416666666,0,17865,1461.82,0,48.75,-416.35,-1.0842447916666667,-27.86,0,272,384,0.7083333333333334,0.9997281154040067,NA,NA,NA,NA,NA,NA,NA,1409.1751302746998,3
2128,13,99,193,234.57692307692307,0,10208,1877.71,0,142.94,-171.95,-0.41334134615384616,-4,0,261,416,0.6274038461538461,0.997799865256359,NA,NA,NA,NA,NA,NA,NA,1524.0004454872785,1
2129,19,181,446,157.75511909736733,0,23208,7164.99,0,58,-1204.03,-0.50314667781028,-22.62,0,1393,2393,0.5821145006268282,0.9995786546831158,25-34,U,35-49K,Unknown,1 Adult Kids,2,1,6807.897430003977,2
2130,18,183,492,23.602721088435374,0,17507,6060.39,0,38.1,-1231.26,-0.8375918367346938,-29.65,0,1052,1470,0.7156462585034014,0.999398507363382,25-34,B,50-74K,Homeowner,Single Female,1,None/Unknown,5660.499532902635,3
2131,15,144,359,1.2920089619118746,0,9,3982.87,0,23.09,-678.99,-0.5070873786407767,-6.07,0,990,1339,0.7393577296489918,0.9292762183980272,NA,NA,NA,NA,NA,NA,NA,488.5576687112956,4
2132,11,67,109,1.3101851851851851,0,9,575.87,0,17.98,-92.92,-0.43018518518518517,-5.32,0,157,216,0.7268518518518519,0.9989226858566406,NA,NA,NA,NA,NA,NA,NA,514.7675766043965,4
2133,15,168,393,165.56970362239298,1,45475,6759.92,0,100,-748.84,-0.4109989023051592,-14.51,0,1211,1822,0.6646542261251372,0.999845257977043,55-64,A,100-124K,Unknown,2 Adults No Kids,2,None/Unknown,6591.645813726618,2
2134,20,200,534,5.234628442097322,0,10141,9129.83,0,75.96,-1623.3,-0.6123349679366277,-22.49,0,1880,2651,0.7091663523198793,1.0000000000000142,35-44,U,35-49K,Unknown,Single Female,1,None/Unknown,9040.321862757937,1
2135,13,81,138,16.498327759197323,0,4582,779.29,0,46.99,-90.31,-0.3020401337792642,-6,0,238,299,0.7959866220735786,0.9916193392548032,NA,NA,NA,NA,NA,NA,NA,419.81619303997473,4
2136,12,128,230,1.1979381443298969,0,6,1552.43,0,21.98,-172.81,-0.35630927835051546,-5.03,0,387,485,0.797938144329897,0.999517115769425,NA,NA,NA,NA,NA,NA,NA,1466.3999565651043,4
2137,16,142,282,229.04916420845623,0,27632,2970.14,0,64.99,-594.98,-0.5850344149459193,-11.31,0,449,1017,0.4414945919370698,0.8692208401221652,NA,NA,NA,NA,NA,NA,NA,208.91025226633772,2
2138,13,128,265,1.4412650602409638,0,12,1878.48,0,35.99,-461.39,-0.6948644578313253,-22.9,0,441,664,0.6641566265060241,0.994592184887935,NA,NA,NA,NA,NA,NA,NA,1207.220826498139,4
2139,17,157,349,63.18023255813954,0,14501,4695.59,0,38.85,-623.17,-0.4025645994832041,-14.85,0,1346,1548,0.8695090439276486,0.9999999999998472,NA,NA,NA,NA,NA,NA,NA,4649.554803850536,3
2140,15,114,197,49.025291828793776,0,10570,1567.89,0,47.99,-236.95,-0.46099221789883266,-7.54,0,357,514,0.6945525291828794,0.9292552199989293,65+,A,15-24K,Homeowner,2 Adults No Kids,2,None/Unknown,192.2747859850728,1
2141,12,138,299,1.9206484641638226,0,24,5246.67,0,39.84,-727.47,-0.6207081911262798,-24.4,0,853,1172,0.7278156996587031,0.9998600322614127,NA,NA,NA,NA,NA,NA,NA,5123.519317574616,4
2142,14,139,328,13.293006430868168,0,7146,7631.12,0,28.99,-963,-0.3870578778135048,-9.1,0,2025,2488,0.8139067524115756,1.0000000000000142,NA,NA,NA,NA,NA,NA,NA,7556.305098049947,1
2143,6,48,75,1.3214285714285714,0,4,298.65,0,11.79,-84.75,-0.7566964285714286,-15.42,0,68,112,0.6071428571428571,0.9871281402391787,NA,NA,NA,NA,NA,NA,NA,129.29515217214262,4
2144,13,119,229,89.44423440453686,1,13271,2265.9,0.32,51.78,-360.73,-0.6819092627599244,-23.84,0,371,529,0.7013232514177694,0.8762088960134025,NA,NA,NA,NA,NA,NA,NA,167.70063384351826,1
2145,9,95,162,116.28076923076924,1,15557,1090.6200000000001,0.26,41,-111.32,-0.42815384615384616,-7.92,0,228,260,0.8769230769230769,0.9961835353318665,NA,NA,NA,NA,NA,NA,NA,781.6237170638793,3
2146,12,97,192,1.134438305709024,0,9,1692.54,0,30.89,-222.84,-0.4103867403314917,-8.66,0,474,543,0.8729281767955801,0.9978095017562298,NA,NA,NA,NA,NA,NA,NA,1374.7973520645157,4
2147,15,155,462,47.534601375961145,0,17512,5706.01,0,85,-1155.34,-0.4675596924322137,-8,0,1388,2471,0.5617159044921085,0.9999305941754371,25-34,A,75-99K,Homeowner,2 Adults Kids,3,1,5611.124254926363,3
2148,15,115,267,7.900264200792602,0,10043,3263.92,0,24.8,-928.76,-0.613447820343461,-21.51,0,1128,1514,0.7450462351387054,1.0000000000000426,55-64,A,35-49K,Homeowner,2 Adults Kids,4,2,3231.920784327501,1
2149,13,79,147,689.2094339622641,0,17009,3703.42,0,75,-1258.38,-2.374301886792453,-90,0,405,530,0.7641509433962265,0.9987474427691149,NA,NA,NA,NA,NA,NA,NA,3258.9142943606735,3
2150,5,24,28,1.4736842105263157,1,9,69.32,0.45,5.99,-15.31,-0.40289473684210525,-1.98,0,18,38,0.47368421052631576,0.9784910699807974,NA,NA,NA,NA,NA,NA,NA,21.78442495985453,4
2151,11,91,160,1.4290123456790123,0,9,834.27,0,19.98,-149.5,-0.46141975308641975,-6.48,0,233,324,0.7191358024691358,0.9989161865193329,NA,NA,NA,NA,NA,NA,NA,745.31286889106,4
2152,9,31,43,204.46774193548387,1,12603,156.55,0.55,25.57,-30.99,-0.49983870967741933,-3.45,0,35,62,0.5645161290322581,0.960135876855392,NA,NA,NA,NA,NA,NA,NA,31.08752070679776,1
2153,15,95,161,28.023255813953487,0,9179,933.4300000000001,0,20,-216.71,-0.6299709302325581,-7.92,0,229,344,0.6656976744186046,0.9981734860873743,NA,NA,NA,NA,NA,NA,NA,781.5310008670097,1
2154,15,123,271,76.621103117506,1,20749,2523.34,0,55.79,-798.59,-0.9575419664268585,-13.45,0,601,834,0.7206235011990407,0.999846736527964,45-54,A,35-49K,Homeowner,2 Adults No Kids,2,None/Unknown,2460.884994692226,3
2155,7,65,94,1.2173913043478262,1,6,313.83,0.52,11.16,-78.31,-0.567463768115942,-6.34,0,87,138,0.6304347826086957,0.9960874755056357,NA,NA,NA,NA,NA,NA,NA,223.36221971792227,4
2156,17,145,384,154.96170583115753,0,16558,5874.46,0,46.01,-876.56,-0.3814447345517842,-13.45,0,1689,2298,0.7349869451697127,0.9990688544006505,45-54,A,50-74K,Homeowner,2 Adults No Kids,2,None/Unknown,5321.370209585463,3
2157,7,55,83,1.4945054945054945,0,10,390.7,0,10.99,-231.98,-1.2746153846153847,-11.56,0,114,182,0.6263736263736264,0.9767217090641434,NA,NA,NA,NA,NA,NA,NA,116.25284741599917,4
2158,17,128,292,362.5877587758776,0,16535,3194.17,0,46.19,-688.77,-0.6199549954995499,-6.21,0,708,1111,0.6372637263726373,0.9998473958776183,25-34,B,50-74K,Probable Renter,Single Female,1,None/Unknown,3115.313637483932,3
2159,12,78,155,81.94021739130434,0,8456,2018.95,0,24.81,-394.79,-0.7151992753623189,-16.65,0,316,552,0.572463768115942,0.9997560475655087,NA,NA,NA,NA,NA,NA,NA,1951.5478867491436,1
2160,12,51,69,1.5133333333333334,0,6,748.07,0,29.94,-269.42,-1.7961333333333334,-9.93,0,115,150,0.7666666666666667,0.9969326943291978,NA,NA,NA,NA,NA,NA,NA,566.8620594429588,4
2161,15,117,193,336.4060606060606,1,16072,2064.11,0.37,47.4,-203.76,-0.41163636363636363,-11.58,0,411,495,0.8303030303030303,0.9989156384660977,NA,NA,NA,NA,NA,NA,NA,1843.9254450512456,3
2162,18,171,390,304.20042918454936,0,15804,13923.45,0,40.9,-1545,-0.6630901287553648,-10,0,1675,2330,0.7188841201716738,0.9999286220740823,45-54,U,75-99K,Homeowner,Unknown,1,None/Unknown,13689.234670417753,3
2163,5,11,13,1.048780487804878,1,2,356.09999999999997,0.99,22.49,-23.099999999999998,-0.5634146341463414,-3.99,0,32,41,0.7804878048780488,0.9963843828268178,NA,NA,NA,NA,NA,NA,NA,258.97380856442084,4
2164,12,123,245,1.5666666666666667,0,12,1596.48,0,34.93,-713.51,-1.0810757575757575,-17.5,0,422,660,0.6393939393939394,4.2310600974600874e-9,NA,NA,NA,NA,NA,NA,NA,15.651764771450233,4
2165,7,28,37,1.0930232558139534,0,2,182.1,0,25,-17.83,-0.4146511627906977,-3.49,0,33,43,0.7674418604651163,0.9915835168231016,NA,NA,NA,NA,NA,NA,NA,97.90941307868141,4
2166,6,11,16,1.35,1,6,84.21,0.3,10,-21.57,-0.53925,-8.36,0,35,40,0.875,0.1097840499590317,NA,NA,NA,NA,NA,NA,NA,0.926271210379144,4
2167,10,113,211,1.269382391590013,0,10,1714.61,0,21.99,-389.07,-0.5112614980289093,-16.45,0,482,761,0.633377135348226,0.9946218723387159,NA,NA,NA,NA,NA,NA,NA,1104.0356377802668,4
2168,21,167,409,1.1514928123848138,0,8,5666.66,0,36.84,-1805.64,-0.6655510504976041,-12.29,0,1810,2713,0.6671581275340951,1.0000000000000995,35-44,U,50-74K,Unknown,Single Female,1,None/Unknown,5611.104509859734,4
2169,12,100,160,125.19011406844106,1,20283,857.96,0,62.25,-162.77,-0.6188973384030418,-26.86,0,176,263,0.6692015209125475,0.9983003388661521,NA,NA,NA,NA,NA,NA,NA,726.1309688647129,3
2170,16,164,392,83.17765410958904,0,17830,6198.89,0,53.99,-1335.9,-0.571875,-13.98,0,1712,2336,0.7328767123287672,1.0000000000001812,NA,NA,NA,NA,NA,NA,NA,6138.116568738661,3
2171,16,152,334,19.93537859007833,0,7870,4031.08,0,20,-528.06,-0.34468668407310704,-7.2,0,1178,1532,0.7689295039164491,0.9998483574979278,NA,NA,NA,NA,NA,NA,NA,3931.9347652641914,1
2172,15,137,266,1.2603550295857988,0,5,2408.11,0,30.53,-246.6,-0.364792899408284,-15.99,0,533,676,0.7884615384615384,0.9993616679531193,25-34,A,100-124K,Homeowner,2 Adults No Kids,2,None/Unknown,2241.4238133604235,4
2173,11,110,217,16.265693430656935,0,10235,2177.52,0,79.99,-484.71999999999997,-0.7076204379562043,-9.95,0,498,685,0.727007299270073,0.9999336476492542,25-34,U,35-49K,Unknown,2 Adults No Kids,2,None/Unknown,2141.959360826596,1
2174,14,115,189,1.1822916666666667,0,4,644.33,0,42.76,-177.34,-0.4618229166666667,-5.4,0,213,384,0.5546875,0.9944424253048944,NA,NA,NA,NA,NA,NA,NA,410.09800802460705,4
2175,9,64,86,1.1686746987951808,0,4,610.22,0,23.33,-103.31,-0.6223493975903615,-4.37,0,128,166,0.7710843373493976,0.9952696751856221,NA,NA,NA,NA,NA,NA,NA,410.1996789579364,4
2176,14,123,253,224.38517745302713,0,15630,2601.56,0,38.44,-494.76,-0.5164509394572026,-5.98,0,624,958,0.651356993736952,0.8667998462951481,NA,NA,NA,NA,NA,NA,NA,179.89188161860463,3
2177,5,31,39,1.2045454545454546,1,3,133.5,0.95,9.08,-32.26,-0.7331818181818182,-12.97,0,37,44,0.8409090909090909,0.9911171024197724,NA,NA,NA,NA,NA,NA,NA,70.0057689287083,4
2178,16,169,382,79.46005706134095,0,14746,3681.13,0,40.55,-475.08,-0.33885877318116975,-9.59,0,857,1402,0.6112696148359487,4.678145916421546e-7,NA,NA,NA,NA,NA,NA,NA,36.089526519968224,1
2179,13,120,220,48.42093023255814,0,12300,1452.29,0,45.59,-255.8,-0.5948837209302326,-13.93,0,342,430,0.7953488372093023,1.0000000000000142,45-54,A,35-49K,Homeowner,2 Adults Kids,3,1,1438.0518627471404,1
2180,10,88,175,1.1772151898734178,1,10,936.39,0,24.46,-186.64,-0.47250632911392404,-9.41,0,249,395,0.6303797468354431,0.9290501130161501,NA,NA,NA,NA,NA,NA,NA,114.54119831783565,4
2181,16,156,334,1.253317249698432,0,7,3074.45,0,250,-388.1,-0.4681544028950543,-21.04,0,664,829,0.8009650180940893,0.9991711989635806,55-64,A,100-124K,Homeowner,2 Adults Kids,3,1,2811.3069240950417,4
2182,11,89,192,1.2607944732297063,0,8,1530.52,0,25,-219.36,-0.378860103626943,-6.97,0,389,579,0.6718480138169257,0.9983338596187239,45-54,A,75-99K,Homeowner,2 Adults No Kids,2,None/Unknown,1299.0713744480145,4
2183,15,143,307,390.3180970149254,0,16006,4093.12,0,43,-960.75,-0.8962220149253731,-20.88,0,691,1072,0.644589552238806,0.9993940003624437,65+,A,25-34K,Homeowner,2 Adults No Kids,2,None/Unknown,3821.4138327868855,3
2184,17,170,359,221.61844077961018,0,23377,5094.8,0,50,-656.22,-0.4919190404797601,-9.99,0,986,1334,0.7391304347826086,0.9995121024939816,25-34,U,50-74K,Unknown,Single Female,1,None/Unknown,4810.16426552338,2
2185,16,165,394,101.3613749434645,0,17207,8550.73,0,44,-824.69,-0.37299412030755313,-9,0,2048,2211,0.9262777023971054,0.9999336298568675,25-34,U,125-149K,Homeowner,2 Adults Kids,4,2,8411.074889295422,3
2186,19,162,356,1.2659438775510203,0,17,5469.53,0,30.68,-751.9,-0.4795280612244898,-11.92,0,1311,1568,0.8360969387755102,0.9988324067759272,35-44,U,25-34K,Unknown,Single Female,1,None/Unknown,4849.663708370261,4
2187,14,103,193,1.7504051863857375,0,18,2667.13,0,73.68,-959.5,-1.5551053484602917,-40,0,357,617,0.5786061588330632,0.9973349743565008,NA,NA,NA,NA,NA,NA,NA,2085.2556804906585,4
2188,15,141,290,70.23664122137404,0,15916,3917.34,0,69.99,-633.78,-0.4838015267175573,-6.99,0,892,1310,0.6809160305343511,0.9998401348258938,65+,B,35-49K,Homeowner,2 Adults No Kids,2,None/Unknown,3817.8997845053696,3
2189,13,59,81,456.1058823529412,0,13464,1335.47,0,35.99,-106.67,-0.4183137254901961,-10,0,179,255,0.7019607843137254,0.9997700975027134,NA,NA,NA,NA,NA,NA,NA,1292.6586125463984,1
2190,18,188,500,353.61714890613973,0,29287,9520.85,0,61.47,-2221.48,-0.7838673253352152,-13.83,0,1715,2834,0.60515172900494,1.000000000000128,35-44,A,50-74K,Homeowner,2 Adults Kids,4,2,9427.508333453901,2
2191,8,81,121,1.139240506329114,1,3,780.9200000000001,0.3,299.99,-48.74,-0.30848101265822786,-4.18,0,139,158,0.879746835443038,0.9999999999999858,NA,NA,NA,NA,NA,NA,NA,773.263921567528,4
2192,10,48,64,1.5056179775280898,0,6,492.03,0,29.99,-28.240000000000002,-0.3173033707865169,-3.11,0,78,89,0.8764044943820225,0.9997332637480905,NA,NA,NA,NA,NA,NA,NA,474.54825420295657,4
2193,21,217,651,71.12015368494586,0,18324,9155.01,0,50,-1040.01,-0.3632588194201886,-10.39,0,2277,2863,0.7953195948305972,0.9991172939413118,25-34,A,50-74K,Homeowner,2 Adults No Kids,2,None/Unknown,8329.96402835187,3
2194,15,162,385,170.87098214285714,0,17316,7169.78,0,44.75,-1128.68,-0.503875,-12.49,0,1728,2240,0.7714285714285715,0.9999999999999929,55-64,B,25-34K,Homeowner,Single Male,1,None/Unknown,7099.488039210636,3
2195,15,94,171,70.7700650759219,0,17866,1180.72,0,52.87,-340.56,-0.7387418655097614,-13.48,0,330,461,0.7158351409978309,0.999423797541596,NA,NA,NA,NA,NA,NA,NA,1105.4481212171538,3
2196,9,88,162,18.79891304347826,1,9722,1153.05,0,19.43,-453.78,-0.8220652173913043,-21.43,0,357,552,0.6467391304347826,0.9998570782767651,NA,NA,NA,NA,NA,NA,NA,1125.6574973065553,1
2197,7,74,116,1.2924528301886793,1,5,670.4300000000001,0.45,21.67,-144.32,-0.6807547169811321,-11.62,0,163,212,0.7688679245283019,0.999073160625099,NA,NA,NA,NA,NA,NA,NA,607.5472825084505,4
2198,18,180,444,127.66574803149607,0,22048,7205.88,0,67.05,-1171.61,-0.46126377952755904,-12.23,0,1806,2540,0.7110236220472441,0.9999999999999407,35-44,B,25-34K,Unknown,Single Female,1,None/Unknown,7135.23411760475,2
2199,12,117,302,182.847778266608,0,13324,5639.17,0,50,-1080.52,-0.4753717553893533,-10.76,0,1758,2273,0.7734271887373515,0.9993836796273544,19-24,U,50-74K,Unknown,2 Adults Kids,3,1,5259.716948628912,3
2200,19,158,478,140.76432401919277,0,16397,8673.11,0,41.97,-2157.36,-0.6089077053344624,-20.43,0,2964,3543,0.8365791701947503,0.9993772607007664,45-54,U,Under 15K,Unknown,Single Male,1,None/Unknown,8084.618541305539,3
2201,3,10,10,1,1,1,27.51,0.76,5.99,-7.93,-0.6608333333333334,-3.11,0,7,12,0.5833333333333334,0.24673620715851713,NA,NA,NA,NA,NA,NA,NA,0.35689226153695475,4
2202,8,52,68,93.17171717171718,1,9113,319.90000000000003,0.27,23.05,-63,-0.6363636363636364,-11.28,0,74,99,0.7474747474747475,1.0000000000000142,NA,NA,NA,NA,NA,NA,NA,316.763725490646,1
2203,19,155,314,107.97305389221557,1,10681,5239.09,0,79.96,-454.16,-0.45325349301397205,-15,0,821,1002,0.8193612774451098,1.0000000000000568,45-54,A,50-74K,Homeowner,2 Adults No Kids,2,None/Unknown,5187.726372578504,1
2204,14,134,309,45.175400291120816,0,7695,2646.05,0,20,-695.56,-0.5062299854439593,-27.63,0,685,1374,0.4985443959243086,0.997338166992179,NA,NA,NA,NA,NA,NA,NA,2069.296232002856,1
2205,15,129,241,38.429771908763506,0,12311,1978.76,0,35.99,-507.49,-0.6092316926770708,-8,0,520,833,0.6242496998799519,0.9997664822218439,NA,NA,NA,NA,NA,NA,NA,1914.6499127985214,1
2206,9,65,88,1.221698113207547,1,4,502.25,0.17,12.99,-77.54,-0.3657547169811321,-5.99,0,149,212,0.7028301886792453,1.0000000000000284,NA,NA,NA,NA,NA,NA,NA,497.3259803935699,4
2207,19,190,490,7.07057745187901,0,12557,4866.06,0,30,-1023.14,-0.4689000916590284,-7.89,0,1659,2182,0.7603116406966086,0.9656630445147337,NA,NA,NA,NA,NA,NA,NA,1086.7578697443407,1
2208,17,186,511,19.06946929039952,0,24573,9456.83,0,47.16,-1583.78,-0.47220632081097197,-13.07,0,2535,3354,0.7558139534883721,0.9943877565362079,35-44,U,50-74K,Unknown,1 Adult Kids,3,2,5997.931048224694,2
2209,18,191,484,312.8519417475728,0,18369,6996.68,0,46.08,-772.27,-0.3748883495145631,-6,0,1405,2060,0.6820388349514563,0.9998267983356032,25-34,A,35-49K,Renter,2 Adults Kids,5+,3+,6810.132470179415,3
